FLDNAME	Compound.Name	SMILES	PubChemID	LipidName	Raw (beta)	Raw (95% CI)	Raw (95% CI)	Raw (pvalue)	Adjusted  (beta)	Adjusted (95% CI)	Adjusted (95% CI)	Adjusted (pvalue)
UCD.Lipid.338	CSH_negESI #691	negESI #691	6	UCD.Lipid.338	0.0657467572620878	-0.126506124413581	0.258641988291765	0.502314655401398	0.0845532041680536	-0.14392947522275	0.314732980599167	0.468712318830852
UCD.Lipid.339	CSH_negESI #693	negESI #693	8.8	UCD.Lipid.339	-0.0748700889705805	-0.268038781136764	0.116598298324323	0.444405082412578	0.0453953628829862	-0.183097795143688	0.274257071316758	0.696471754885099
UCD.Lipid.340	CSH_negESI #695	negESI #695	6.7	UCD.Lipid.340	-0.0508896384540291	-0.24355871818775	0.140410080267853	0.602526953159544	0.0216637056378015	-0.207353700132381	0.250119472738381	0.852358103939919
UCD.Lipid.341	CSH_negESI #698	negESI #698	7	UCD.Lipid.341	-0.196806027785708	-0.394441344522353	-0.00352115209107796	0.0479164184079511	-0.132917090602486	-0.371799723356075	0.101667396293677	0.269958455060511
UCD.Lipid.342	CSH_negESI #701	negESI #701	16.4	UCD.Lipid.342	-0.097434198328642	-0.292244855874379	0.0950232757589946	0.322837039575199	-0.110231514572624	-0.341187569720276	0.117067720379471	0.34456332996264
UCD.Lipid.343	CSH_negESI #706	negESI #706	9.9	UCD.Lipid.343	0.0696349610186903	-0.124734110271652	0.264680376740787	0.482102909239399	0.0412428365610165	-0.183701453205585	0.266146049061096	0.718510078245531
UCD.Lipid.344	CSH_negESI #709	negESI #709	8.8	UCD.Lipid.344	-0.0772986121788286	-0.270952968019941	0.114292971416163	0.43047434949399	-0.0146663633712461	-0.241438347326569	0.21144356375097	0.898719539562346
UCD.Lipid.345	CSH_negESI #710	negESI #710	5.5	UCD.Lipid.345	-0.218180925003034	-0.416139987862469	-0.0242087122840399	0.0287260567337941	-0.253090400149647	-0.481909997950001	-0.0283163275967402	0.0283419707413515
UCD.Lipid.346	CSH_negESI #713	negESI #713	10.1	UCD.Lipid.346	-0.19660044963367	-0.398189406085965	-0.000379957476420223	0.0520946765974813	-0.203751394176853	-0.437280840162754	0.0234375575672793	0.0821705453536606
UCD.Lipid.347	CSH_negESI #716	negESI #716	11	UCD.Lipid.347	-0.0130153242782195	-0.206386770957065	0.179636613213476	0.894597732445823	0.0944435605075273	-0.13174320040252	0.320274722819627	0.411517456908422
UCD.Lipid.348	CSH_negESI #722	negESI #722	20.6	UCD.Lipid.348	-0.177124759944401	-0.375297155834022	0.0164881909673936	0.0756188846914048	-0.129807295525503	-0.368051940579056	0.103583173591873	0.279391653024624
UCD.Lipid.349	CSH_negESI #723	negESI #723	13.7	UCD.Lipid.349	-0.101970598671483	-0.298131509845757	0.0914287301053149	0.303524798449529	-0.0102391760983774	-0.233609745237595	0.211431645384894	0.927920606050717
UCD.Lipid.350	CSH_negESI #724	negESI #724	12.5	UCD.Lipid.350	0.28438865030558	0.0899741076677729	0.483789366840482	0.00455062323051896	0.355320650926833	0.121595495496048	0.595186482241349	0.00318795400968427
UCD.Lipid.351	CSH_negESI #728	negESI #728	8	UCD.Lipid.351	-0.145456663995526	-0.340235083700329	0.0462793814343908	0.139244798661619	-0.12057137624597	-0.350125996301977	0.10590285951567	0.298809114759551
UCD.Lipid.352	CSH_negESI #733	negESI #733	8.3	UCD.Lipid.352	-0.126767176116336	-0.321337801547352	0.0650467734523728	0.197398412012133	-0.0997930430325367	-0.32716442371707	0.125843902601254	0.386562780928513
UCD.Lipid.353	CSH_negESI #735	negESI #735	10	UCD.Lipid.353	0.0347741675118794	-0.157235577858236	0.22734766272836	0.722328440567219	0.0712608555935305	-0.1513748039911	0.296144023313789	0.531433956440214
UCD.Lipid.354	CSH_negESI #743	negESI #743	10	UCD.Lipid.354	-0.0773532708856458	-0.270659630064375	0.114205722961615	0.42971913490531	-0.0372464199323023	-0.272952320232128	0.195964071696106	0.754918265735933
UCD.Lipid.355	CSH_negESI #744	negESI #744	9.3	UCD.Lipid.355	-0.131860399107672	-0.326926314788011	0.0602896774123016	0.180851210948708	-0.151983301466263	-0.385079992809955	0.07552303863824	0.194743219976422
UCD.Lipid.356	CSH_negESI #749	negESI #749	9.7	UCD.Lipid.356	0.066016540642847	-0.127379905747108	0.260005767755781	0.502948954625272	0.0188953025633386	-0.212392593742349	0.249272290550327	0.872185860487439
UCD.Lipid.357	CSH_negESI #750	negESI #750	12.7	UCD.Lipid.357	0.161176864776771	-0.0314513438416748	0.356262587809959	0.10233771088812	0.105307776430236	-0.121715215274015	0.333186166339859	0.362933413569181
UCD.Lipid.358	CSH_negESI #762	negESI #762	14.9	UCD.Lipid.358	-0.123326713468699	-0.319194836006249	0.0697909596096016	0.212860042119963	-0.174226472150879	-0.409647931946961	0.0564117961598936	0.141889479226064
UCD.Lipid.359	CSH_negESI #764	negESI #764	9	UCD.Lipid.359	-0.206435151218896	-0.405027123290394	-0.012274180309993	0.0389073019128313	-0.161656091344391	-0.39289064998662	0.0657720393861532	0.166049647516677
UCD.Lipid.360	CSH_negESI #767	negESI #767	12.9	UCD.Lipid.360	0.131727365755834	-0.0598259062803142	0.325310981357548	0.179004552963338	0.0802899021939204	-0.143142268685176	0.303529708078949	0.479929567446238
UCD.Lipid.361	CSH_negESI #770	negESI #770	12.6	UCD.Lipid.361	-0.116438977530054	-0.312919053323003	0.0771513737382368	0.240775981282453	-0.12831678566935	-0.360416590249909	0.100129579639147	0.273640373805593
UCD.Lipid.362	CSH_negESI #773	negESI #773	15.9	UCD.Lipid.362	0.0760047863596108	-0.11540002746365	0.268383304271707	0.436365197461437	0.0680297511828609	-0.159187970397025	0.296076676550328	0.557076369163188
UCD.Lipid.363	GlcCer (d38:1)	DFELABABMXOKTD-IYFIADHGSA-N	9.1	UCD.Lipid.363	0.0970366973034888	-0.0944144567871791	0.289730618365553	0.320971790715293	0.141008146583128	-0.0855318444322906	0.368646730014182	0.222404526308274
UCD.Lipid.364	GlcCer (d40:1)	YIGARKIIFOHVPF-YAEABVQUSA-N	9.7	UCD.Lipid.364	0.131475389024938	-0.0605263137497204	0.325516310418374	0.180749048644185	0.104553797123325	-0.123911304977953	0.33375622654052	0.36938807250127
UCD.Lipid.365	GlcCer (d41:1)	SJGWLQDELUWRDA-MUYAOIFFSA-N	9.9	UCD.Lipid.365	0.162802458091112	-0.0297184642122405	0.357888627161967	0.0988087259337093	0.127819475181167	-0.0984023897010331	0.355618791574542	0.26858909314591
UCD.Lipid.366	GlcCer (d42:1)	POQRWMRXUOPCLD-AAAFHMTMSA-N	10.1	UCD.Lipid.366	0.101154169639689	-0.0907483800973558	0.294430368155077	0.302052109422389	0.0531064552608452	-0.175189714498043	0.281687865366664	0.647810226759313
UCD.Lipid.367	GlcCer (d42:2)	WBOZIXHPUPAOIA-RBELZSLISA-N	10	UCD.Lipid.367	0.0800273730132943	-0.11208739663643	0.273081123130544	0.414242785323406	0.0193253147470331	-0.208511968805018	0.246939142636065	0.867567675892879
UCD.Lipid.368	GlcCer(d14:1(4E)/20:0(2OH))	YYILQTLJZBSOCA-IMJQGFQJSA-N	15.3	UCD.Lipid.368	0.067324109207871	-0.124304120702935	0.26009589654386	0.491323741194088	0.101377198748589	-0.120283520560321	0.32498701097574	0.370984303025188
UCD.Lipid.369	LPC (16:0)	ASWBNKHCZGQVJV-HSZRJFAPSA-N	9.4	UCD.Lipid.369	-0.120361079876246	-0.315274451697945	0.0719080281055512	0.221888910830009	-0.0692168104566263	-0.289571223680894	0.14929427635131	0.53533321216641
UCD.Lipid.370	LPC (16:1)	LFUDDCMNKWEORN-ZXEGGCGDSA-N	11.4	UCD.Lipid.370	-0.05025124254913	-0.244795725512747	0.142505243378135	0.610109671740879	0.0659931909145761	-0.158905989439588	0.290731534787774	0.563964559440271
UCD.Lipid.371	LPC (18:0) A	IHNKQIMGVNPMTC-RUZDIDTESA-N	9.9	UCD.Lipid.371	0.0645571821022361	-0.127531004283198	0.25761498711316	0.510156265929484	0.0616425383909422	-0.161385639857547	0.286537067077005	0.588642635195118
UCD.Lipid.372	LPC (18:1)	YAMUFBLWGFFICM-PTGWMXDISA-N	11.1	UCD.Lipid.372	0.0106410282764346	-0.182413131149082	0.203390651752157	0.913700222138959	0.0401222849271735	-0.18839743529955	0.266582863747958	0.72895847244813
UCD.Lipid.373	LPC (18:2)	SPJFYYJXNPEZDW-FTJOPAKQSA-N	11.1	UCD.Lipid.373	-0.0192872791763188	-0.211721497933635	0.172323086033654	0.843571947696195	-0.0541264432966471	-0.285587772290119	0.175366823933925	0.644508521268907
UCD.Lipid.374	LPC (20:1)	GJTDRNFWIDPARY-GTPZACKGSA-N	12.2	UCD.Lipid.374	0.0403957406814344	-0.153839275766258	0.235042118588756	0.683095615491424	0.0524693968616757	-0.174870343476724	0.278150157955998	0.648930930979959
UCD.Lipid.375	LPC (20:2)	YYQVCMMXPIJVHY-ZOIJLGJPSA-N	11.9	UCD.Lipid.375	-0.0559684961480636	-0.249482984436278	0.135846890856524	0.568078377288492	-0.0327489103433638	-0.256378056831444	0.18871522349445	0.772443863251212
UCD.Lipid.376	LPC (20:3)	BBNHCUBQEQJHIG-FZZJNMCHSA-N	10.1	UCD.Lipid.376	-0.172613343240035	-0.370286448500133	0.0210059964324596	0.0830408377725534	-0.116028695816626	-0.340497400356318	0.104780906439448	0.305842128496464
UCD.Lipid.377	LPC (22:5)	YBUXFQUGNPBZPS-YNBHEIDWSA-N	12.2	UCD.Lipid.377	-0.0371996370705237	-0.231485904785912	0.155544092178881	0.705612849623548	-0.0623702798678846	-0.285248150083805	0.157828432599333	0.58000291904546
UCD.Lipid.378	LPE (16:0)	CKPBBEOJHAPPBT-HXUWFJFHSA-N	11.9	UCD.Lipid.378	0.0535724521318355	-0.139265963015796	0.246725363787887	0.585437180241096	0.11802189987479	-0.107834406774018	0.344793998683173	0.305469811932835
UCD.Lipid.379	LPE (18:2)	DBHKHNGBVGWQJE-USWSLJGRSA-N	12.4	UCD.Lipid.379	0.16604706694567	-0.0267895236930211	0.361401200976995	0.0927955942478279	0.219496225283763	-0.00219761882148439	0.445832433125496	0.0541886362301225
UCD.Lipid.380	LPE (20:4)	JPNPIRVRGLGTRE-YSKCIPFOSA-N	10.9	UCD.Lipid.380	0.303752203617775	0.108906576785222	0.503836674116976	0.0025097172254229	0.354716497555447	0.127911186939485	0.588262048056986	0.0024602874070191
UCD.Lipid.381	LPE (22:6)	XEVRBOQZSXWGQO-PAUXXPOVSA-N	11.4	UCD.Lipid.381	-0.0316821501853549	-0.225962032311419	0.161038167298213	0.747617384525062	-0.0545038568127759	-0.279467384540785	0.167244867601918	0.631525979757902
UCD.Lipid.382	PC (32:0)	KILNVBDSWZSGLL-KXQOOQHDSA-N	6.7	UCD.Lipid.382	0.00030084740149941	-0.193175581776028	0.193500217968949	0.99756067448372	0.0387224561897158	-0.190584908070649	0.267241233509052	0.739640409680842
UCD.Lipid.383	PC (32:1)	QIBZFHLFHCIUOT-NPBIGWJUSA-N	5.9	UCD.Lipid.383	-0.0576393354799767	-0.254823272743217	0.136959667290718	0.562982244113345	0.0670674528801808	-0.165596341749489	0.299328908912647	0.570625214375535
UCD.Lipid.384	PC (32:2)	GPWHCUUIQMGELX-VHQDNGOZSA-N	7.7	UCD.Lipid.384	-0.0108341362161113	-0.204043044874298	0.181457142251803	0.912062548672937	0.0286739537062209	-0.201404249707915	0.260770307372142	0.807369347666162
UCD.Lipid.385	PC (33:1)	GXTATYLPYLLNLV-MGIDVFSBSA-N	6.9	UCD.Lipid.385	-0.0353885796941264	-0.229369741769121	0.157150965620455	0.718981207582791	0.104460988910337	-0.116626589413826	0.32545156157042	0.352924955509379
UCD.Lipid.386	PC (33:2)	SBNDHGBVMZMSNL-UESLNCBNSA-N	6.4	UCD.Lipid.386	0.108659637548567	-0.082726557266785	0.301440467364937	0.266500981850805	0.171627092444056	-0.0467278800446409	0.392627783421078	0.124809507379889
UCD.Lipid.387	PC (34:0)	PZNPLUBHRSSFHT-RRHRGVEJSA-N	8.9	UCD.Lipid.387	0.10019374876591	-0.0918559756180192	0.293689103386206	0.307163479379436	0.0292361258357642	-0.194627516743194	0.253061591374225	0.797449247787059
UCD.Lipid.388	PC (34:1)	WTJKGGKOPKCXLL-VYOBOKEXSA-N	4.6	UCD.Lipid.388	-0.0565357773415044	-0.249619124033536	0.135167801453351	0.563680080222821	0.0529984923041459	-0.174072744725939	0.281438575758326	0.647470980714636
UCD.Lipid.389	PC (34:2)	JLPULHDHAOZNQI-ZTIMHPMXSA-N	5.6	UCD.Lipid.389	-0.0800392138165082	-0.273525134865871	0.111711861629613	0.414179095660728	-0.0335098320686481	-0.263744976196432	0.195190806846566	0.774065011730356
UCD.Lipid.390	PC (34:3)	CNNSEHUKQJCGTE-UPPWDXJYSA-N	9.1	UCD.Lipid.390	0.133407818997734	-0.0586533830579983	0.327501906890943	0.174584649877118	0.168047684387576	-0.067129705326107	0.406684909435925	0.163351990199621
UCD.Lipid.391	PC (34:4)	YWDDIWXKFJEMKF-JTZVLWBESA-N	10.5	UCD.Lipid.391	-0.0811629180353538	-0.276511192146911	0.11155320043026	0.411068594210786	-0.0429521698266589	-0.274286287811683	0.186102125504657	0.713681031888246
UCD.Lipid.392	PC (35:1)	MFHIZGSSDZJFKD-IYEJTHTFSA-N	6.8	UCD.Lipid.392	0.0468631411077917	-0.144461340104812	0.238569049459572	0.630728439423554	0.10578636953923	-0.116440524986502	0.329006415623513	0.350792692440002
UCD.Lipid.393	PC (35:2)	ZSKWZJYUVZYDQU-WESJWMGVSA-N	6.7	UCD.Lipid.393	0.108041760295093	-0.083007586845441	0.300717525121045	0.26856769637859	0.167604681058191	-0.0554291951513648	0.392791133986431	0.141726310704886
UCD.Lipid.394	PC (35:4)	LYNZMLHNPYEREG-ZHMZGHMTSA-N	7.7	UCD.Lipid.394	-0.0718569309234275	-0.266034880214849	0.120176048243739	0.46469827512301	-0.0237223027131285	-0.247410226249759	0.198606017764621	0.834409120960567
UCD.Lipid.395	PC (36:1)	ATHVAWFAEPLPPQ-VRDBWYNSSA-N	6.2	UCD.Lipid.395	-0.00381516401096692	-0.195801054388805	0.187468485606883	0.968802818686352	0.049033108879129	-0.175461148544936	0.274039161432404	0.668189441690352
UCD.Lipid.396	PC (36:2)	SNKAWJBJQDLSFF-NVKMUCNASA-N	5.1	UCD.Lipid.396	0.0362251614042247	-0.155105972431354	0.228098754491487	0.710313956512756	0.0848688247103493	-0.146053651451548	0.316958176912968	0.471261160184222
UCD.Lipid.397	PC (36:3) A	YPAZQMWFRMHBBM-CLKMJQEKSA-N	5.3	UCD.Lipid.397	0.0314607827975912	-0.159963292410904	0.223103783496849	0.746911364152346	0.118810679486495	-0.10503037308328	0.343327808658918	0.297727126584524
UCD.Lipid.398	PC (36:4) B	IIZPXYDJLKNOIY-JXPKJXOSSA-N	4.4	UCD.Lipid.398	-0.0684505906133319	-0.260996603239118	0.122796372803784	0.483436646531467	-0.0834168828537003	-0.304692929431535	0.137262610990706	0.458175753747293
UCD.Lipid.399	PC (36:5) B	DYDDZDMJSQYFGN-OIVUZXIWSA-N	9.7	UCD.Lipid.399	-0.382377587079502	-0.592025128194345	-0.18105901072964	0.000256933657070383	-0.348427002422957	-0.590593271364465	-0.114856727081562	0.00400215855609238
UCD.Lipid.400	PC (37:2)	MCZUABDVGPPWPM-HJTCUGKVSA-N	7.9	UCD.Lipid.400	0.0214162057532823	-0.170768753543527	0.213504944591413	0.826675066180722	0.0522733907434398	-0.180290189825321	0.285338079353166	0.659139796701388
UCD.Lipid.401	PC (37:4)	QRPUCJXFPYFTMB-FBFLODOBSA-N	6.8	UCD.Lipid.401	0.0323021699160713	-0.160101177446564	0.224780572362841	0.741528520253634	0.0188257971206472	-0.199489208502781	0.237722343998114	0.865596329374249
UCD.Lipid.402	PC (38:2)	KXXLFCAPKGRXBT-FMJYHZMHSA-N	8.9	UCD.Lipid.402	-0.136159154803421	-0.332277294631126	0.0567899337009432	0.169071885265309	-0.101103090432536	-0.335023529603203	0.129219373697075	0.39199032563314
UCD.Lipid.403	PC (38:3)	OJHJKEBRZSDTTL-VHWCKNCUSA-N	6.5	UCD.Lipid.403	-0.191478907941231	-0.38839801763738	0.00150722627813377	0.0536879004423069	-0.133864557717659	-0.370858454984121	0.098891360788281	0.262774020243239
UCD.Lipid.404	PC (38:4) A	PSVRFUPOQYJOOZ-QNPWAGBNSA-N	5	UCD.Lipid.404	0.0400784398037114	-0.151230676307818	0.231965875707669	0.681128343409796	0.00291523492398123	-0.220066684491004	0.227397487589279	0.97957400695371
UCD.Lipid.405	PC (38:5) A	YLWBKBDNHWQEFU-YJXJLLHLSA-N	5.2	UCD.Lipid.405	-0.0490051140456518	-0.242721494198719	0.143229140179238	0.617851710903367	-0.12126429812136	-0.350000810715232	0.103465400984126	0.293287601114949
UCD.Lipid.406	PC (38:6)	PLZBTDKJYHXIEW-DZUXOTHRSA-N	8	UCD.Lipid.406	-0.347179421511467	-0.552430605479282	-0.148815483798608	0.000728930492704138	-0.355820885084737	-0.598816346939245	-0.121861840727087	0.00338746655745301
UCD.Lipid.407	PC (40:4)	QQIYXJBHMDYXHH-NMUBDWGHSA-N	6.1	UCD.Lipid.407	0.211060266327063	0.0175153065587659	0.408336237851906	0.0338061691284071	0.228536318664137	-7.8125131072344e-05	0.462564437004895	0.0521640622227787
UCD.Lipid.408	PC (40:5) A	LJFKFKIYUJNFPZ-ZLFSCUDPSA-N	6.5	UCD.Lipid.408	-0.0909246595201101	-0.287202543445476	0.102656066987535	0.359339906624854	-0.0790431949913517	-0.308072874496458	0.14617329963816	0.494090277936075
UCD.Lipid.409	PC (40:6) B	FYVNIFOYDIIODX-KNKJIUSSSA-N	6.4	UCD.Lipid.409	-0.261176543649761	-0.462136909849177	-0.0654221662538577	0.00970720997852026	-0.262023497872335	-0.495742057002601	-0.034389240534197	0.0256637006038134
UCD.Lipid.410	PC (40:7)	BPUROMFCPFGBOT-ZEGPSQTJSA-N	7.1	UCD.Lipid.410	0.0170572434483225	-0.176436619410199	0.210125936139987	0.862330271347359	0.0393855289301243	-0.186146723665581	0.263956272633146	0.730869933967911
UCD.Lipid.411	PC (40:8)	BFCSBEFTXQRIOJ-IMYLGOOQSA-N	9	UCD.Lipid.411	-0.103254190222712	-0.29780565512978	0.0890293456608763	0.294221900941522	-0.150915469300225	-0.38374650216536	0.0785254647466575	0.19946960251038
UCD.Lipid.412	PC (o-32:0)	SVWBXNAUENUONE-LDLOPFEMSA-N	7.5	UCD.Lipid.412	0.0964138563948746	-0.0958878611947047	0.290022147875893	0.326237815076964	0.13859805804209	-0.085323573397637	0.365334390358564	0.226934377027698
UCD.Lipid.413	PC (p-32:0) or PC (o-32:1)	KEVGQWGZKKFGDC-JCUPVDEDSA-N	8.8	UCD.Lipid.413	0.0108306224964271	-0.181128506222926	0.202715835494091	0.911717549230773	0.0770802285557467	-0.142585224787346	0.298045247381703	0.491747415390443
UCD.Lipid.414	PC (p-34:0) or PC (o-34:1)	QCGUXAIDEOWPBV-SNKLRXETSA-N	6.5	UCD.Lipid.414	0.100817429510942	-0.0919347149131412	0.294984157868643	0.305784469075786	0.150714768442974	-0.0839070563670709	0.388843626439555	0.210296432062528
UCD.Lipid.415	PC (p-34:1) or PC (o-34:2) A	MBRHHFWRXQYYAN-RTVLTNFHSA-N	6.3	UCD.Lipid.415	-0.0037583942559636	-0.196880266359714	0.188541084791841	0.969428871188895	0.0309732297654493	-0.189180599529577	0.250741594187447	0.781999169821543
UCD.Lipid.416	PC (p-34:2) or PC (o-34:3)	QLEHHUPUHJPURI-PWYDUFMYSA-N	6.7	UCD.Lipid.416	-0.11197666774423	-0.307109203061321	0.0803879560775181	0.256149309805895	-0.0673123003131734	-0.295564440655576	0.15809280649648	0.559789471938529
UCD.Lipid.417	PC (p-36:1) or PC (o-36:2)	ZOTYCHIFTCFAHC-KOUVQCMKSA-N	8.5	UCD.Lipid.417	0.139465119210138	-0.0535454470634191	0.334730401934305	0.158073713686451	0.162917282915028	-0.057558326977198	0.386327176259338	0.149190760548038
UCD.Lipid.418	PC (p-36:2) or PC (o-36:3)	DIHWZUCEXWUHOD-IIVNATNGSA-N	7.6	UCD.Lipid.418	-0.0463345207736422	-0.240051648169535	0.145909837817442	0.637088554516953	-0.0428906949097654	-0.261849041161702	0.17439364183002	0.699165009996487
UCD.Lipid.419	PC (p-36:3) or PC (o-36:4)	SOUZQPFUXRVDGK-KCTKZSJBSA-N	6.5	UCD.Lipid.419	-0.0614071126089802	-0.255266380307731	0.130988995666716	0.532227568823576	-0.0222343597280022	-0.242027716115005	0.196812411545901	0.84221768953084
UCD.Lipid.420	PC (p-36:4) or PC (o-36:5)	IOYKZPNDXIIXLN-LOQSCQKMSA-N	5.4	UCD.Lipid.420	-0.162058060269129	-0.358543437277306	0.0314773707227233	0.102655946251979	-0.15764320832872	-0.381437267422505	0.0620839744060373	0.162570662744792
UCD.Lipid.421	PC (p-38:3) or PC (o-38:4)	GWBOVQHRCURSPU-QMFAPAEZSA-N	7.9	UCD.Lipid.421	0.228269548172873	0.0355641053122163	0.424798268015745	0.0212214079399524	0.271444294825823	0.0517836041119995	0.496037381685342	0.0163409911075363
UCD.Lipid.422	PC (p-38:4) or PC (o-38:5) A	DBQMOXDLWKVKKG-REWQMPQJSA-N	6.2	UCD.Lipid.422	0.0188912887945418	-0.173646569735447	0.211495288322081	0.847110163751971	0.0675900874973019	-0.155675513514517	0.292293892898808	0.553147084306129
UCD.Lipid.423	PC (p-38:5) or PC (o-38:6)	ATTCDOPAYPGSLE-LQULQHAGSA-N	6.6	UCD.Lipid.423	-0.0470732541759675	-0.241429154772877	0.145992950278864	0.63308391121752	-0.0338489421288803	-0.263951554832641	0.194989369754018	0.771934766943628
UCD.Lipid.424	PC (p-40:3) or PC (o-40:4)	RDNHPNJCALITSY-MBZSPAKGSA-N	9.5	UCD.Lipid.424	0.160456391875306	-0.0320598243672867	0.355746232773763	0.103999304015456	0.232993869890103	0.0099453205605449	0.461260819909074	0.0424678331337421
UCD.Lipid.425	PC (p-40:4) or PC (o-40:5)	AGKCACWGAXVMPI-BVWWTNGZSA-N	9.5	UCD.Lipid.425	0.13871176703294	-0.0533476862178843	0.333172168511104	0.158513778559239	0.254216590552823	0.0292527499154086	0.484030249127471	0.0280610985844391
UCD.Lipid.426	PC (p-42:4) or PC (o-42:5)	NLEDXBSUDVLSEN-UFFJXODHSA-N	9.4	UCD.Lipid.426	0.149667961178072	-0.0422907334202072	0.344097636797879	0.127987282622497	0.206539335677108	-0.0173654004555499	0.434353955857823	0.0723259678424091
UCD.Lipid.427	PC (p-42:5) or PC (o-42:6)	CMUBJJYJAQLOOD-XSOFIKLRSA-N	11.5	UCD.Lipid.427	0.178882215781103	-0.0136388756775273	0.374112122871176	0.0699225321215838	0.242597930966902	0.0163189346128699	0.472732087434399	0.0367530702119434
UCD.Lipid.428	PC (p-44:4) or PC (o-44:5)	CEZAZXUWDFPTTE-FHIJIHMSSA-N	9.4	UCD.Lipid.428	0.079973826482867	-0.112736758793518	0.273717459433863	0.416159822118166	0.149072021265229	-0.0781455252309104	0.379981923580602	0.201017842201512
UCD.Lipid.429	PE (34:1)	FHQVHHIBKUMWTI-OTMQOFQLSA-N	10.2	UCD.Lipid.429	0.0427643279947837	-0.152781746628825	0.237876649152438	0.666891703540572	0.0566194391293206	-0.169081837436018	0.280035196451513	0.620160884004745
UCD.Lipid.430	PE (34:2)	HBZNVZIRJWODIB-NHCUFCNUSA-N	6.8	UCD.Lipid.430	0.0695638112262563	-0.124752498494159	0.26439069129107	0.482362758069739	0.0890497169099754	-0.139427579671462	0.319446502736335	0.445780502012739
UCD.Lipid.431	PE (36:1)	JQKOHRZNEOQNJE-ZZEZOPTASA-N	7	UCD.Lipid.431	-0.0792492754248364	-0.273009451237452	0.112701738606996	0.419512373434923	0.0180419209298796	-0.209265730853391	0.244822076877149	0.875903758259619
UCD.Lipid.432	PE (36:2)	MWRBNPKJOOWZPW-CLFAGFIQSA-N	7.2	UCD.Lipid.432	0.020041261645602	-0.173460883938771	0.212983997959688	0.838498057030476	0.0235510604029281	-0.203518542908249	0.250510546320503	0.838470898780781
UCD.Lipid.433	PE (36:3)	DOILLFCKSSPXMF-ZKZIFNJMSA-N	11.6	UCD.Lipid.433	0.101309982308533	-0.0923794926679321	0.296176144398407	0.305381964833137	0.166856398110105	-0.0607865232315457	0.395328517034716	0.150457840165287
UCD.Lipid.434	PE (38:2)	CLPMAPXZURYSNH-CNBLIUODSA-N	5.5	UCD.Lipid.434	-0.0188809921172819	-0.210748507721216	0.172455435752798	0.846488179314654	0.0341426485828149	-0.195097904494633	0.264077196748639	0.770137558262675
UCD.Lipid.435	PE (38:4) B	ANRKEHNWXKCXDB-BHFWLYLHSA-N	8.8	UCD.Lipid.435	0.165126862856994	-0.0280235974248416	0.360835960895534	0.0950491830440206	0.167871572901037	-0.0638970091244048	0.401344442791528	0.156004596312928
UCD.Lipid.436	PE (38:6)	VRBJSZDBPQLNEM-PFTGJCAASA-N	7	UCD.Lipid.436	-0.015958865996535	-0.209984470595969	0.176790245128235	0.871160959932928	-0.0734660681588991	-0.308118095682304	0.159407390133949	0.536779231933109
UCD.Lipid.437	PE (40:6)	FEABWDMFZNBFCT-KUVQHVNNSA-N	6	UCD.Lipid.437	-0.057297727556795	-0.254470955270689	0.137298566761554	0.565285006667151	0.0674188738103312	-0.16524123943451	0.299686561710907	0.56861012641695
UCD.Lipid.438	PE (p-34:2) or PE (o-34:3)	LALFTIIBOJSVNP-OBEJFMRTSA-N	7.1	UCD.Lipid.438	-0.124689974574398	-0.320291795816855	0.0681543298136076	0.207305294708351	-0.106154244685595	-0.337795510594806	0.12229473672042	0.364573580876023
UCD.Lipid.439	PE (p-36:1) or PE (o-36:2)	OBAAWAYLQLYWNN-KHFVPPDWSA-N	17.9	UCD.Lipid.439	-0.0123500591000974	-0.203758758991742	0.178997167560783	0.899099940539833	-0.0355371197583994	-0.2529619538147	0.182104456069061	0.748202691009448
UCD.Lipid.440	PE (p-36:2) or PE (o-36:3)	XVXISDREVDGQPX-PISDLAQISA-N	6.8	UCD.Lipid.440	-0.00127826166364554	-0.194891653545099	0.191450904241277	0.989624740190509	0.0235671768896369	-0.202006384946549	0.249173296808949	0.837330583087027
UCD.Lipid.441	PE (p-36:4) or PE (o-36:5)	UUYSKERSKRMYME-MAIXUNBTSA-N	7.7	UCD.Lipid.441	-0.207902316197366	-0.407864206371934	-0.0127608554672357	0.0386623853219951	-0.192903189382188	-0.424471982046009	0.033540670452345	0.0978289342289297
UCD.Lipid.442	PE (p-36:5) or PE (o-36:6)	RLLOITCRNQRGJD-DFAKUSJGSA-N	11.6	UCD.Lipid.442	-0.363881240682522	-0.582430906553337	-0.156406784952301	0.000782882435399468	-0.351176007520431	-0.597434903012791	-0.11471183397643	0.00421804903187733
UCD.Lipid.443	PE (p-38:2) or PE (o-38:3)	LZGIKQZCPKHHMV-NANSGXCVSA-N	8.2	UCD.Lipid.443	-0.0239216353795918	-0.218187256487349	0.168952276857765	0.808113757476959	0.00356294044528537	-0.219761003329659	0.225911385365986	0.974927345404736
UCD.Lipid.444	PE (p-38:3) or PE (o-38:4)	YHSWSUHZIXJBHZ-OWTAGOBYSA-N	8.9	UCD.Lipid.444	-0.0451229065087876	-0.239637269424601	0.1478194491239	0.647247274410022	0.0982206344066179	-0.12888019505326	0.325818933258245	0.395939223728216
